     Extent, Source Data,hemisphere
7.383, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860425--n07_v1.1_s.bin'],south
7.507, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860427-n07_v1.1_s.bin'],south
7.617, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860429_n07_v1.1_s.bin'],south
7.872, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860501_n07_v1.1_s.bin'],south
8.123, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860503_n07_v1.1_s.bin'],south
8.254, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860505_n07_v1.1_s.bin'],south
8.491, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860507-n07_v1.1_s.bin'],south
8.735, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860509_n07_v1.1_s.bin'],south
8.956, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860511_n07_v1.1_s.bin'],south
9.3, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860513__n07_v1.1_s.bin'],south
9.616, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860515--n07_v1.1_s.bin'],south
9.685, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860517__n07_v1.1_s.bin'],south
9.679, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860519__n07_v1.1_s.bin'],south
9.887, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860521_n07_v1.1_s.bin'],south
9.931, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860523_n07_v1.1_s.bin'],south
10.026, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860525-n07_v1.1_s.bin'],south
9.947, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860527--n07_v1.1_s.bin'],south
10.02, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860529__n07_v1.1_s.bin'],south
10.208, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860531__n07_v1.1_s.bin'],south
11.37, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860602-n07_v1.1_s.bin'],south
11.496, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860604--n07_v1.1_s.bin'],south
11.912, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860606_n07_v1.1_s.bin'],south
12.152, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860608--n07_v1.1_s.bin'],south
12.147, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860610-n07_v1.1_s.bin'],south
12.191, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860612--n07_v1.1_s.bin'],south
12.363, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860614-n07_v1.1_s.bin'],south
12.541, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860616-n07_v1.1_s.bin'],south
12.796, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860618__n07_v1.1_s.bin'],south
13.281, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860620__n07_v1.1_s.bin'],south
13.434, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860622-n07_v1.1_s.bin'],south
13.376, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860624--n07_v1.1_s.bin'],south
13.557, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860626-n07_v1.1_s.bin'],south
13.696, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860628--n07_v1.1_s.bin'],south
13.993, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860630__n07_v1.1_s.bin'],south
14.152, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860702--n07_v1.1_s.bin'],south
14.224, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860704_n07_v1.1_s.bin'],south
14.163, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860706_n07_v1.1_s.bin'],south
14.397, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860708__n07_v1.1_s.bin'],south
14.604, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860710__n07_v1.1_s.bin'],south
14.714, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860712__n07_v1.1_s.bin'],south
15.157, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860714-n07_v1.1_s.bin'],south
15.481, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860716_n07_v1.1_s.bin'],south
15.697, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860718_n07_v1.1_s.bin'],south
15.918, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860720_n07_v1.1_s.bin'],south
16.161, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860722__n07_v1.1_s.bin'],south
16.177, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860724--n07_v1.1_s.bin'],south
16.237, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860726-n07_v1.1_s.bin'],south
16.282, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860728--n07_v1.1_s.bin'],south
16.388, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860730-n07_v1.1_s.bin'],south
16.334, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860801__n07_v1.1_s.bin'],south
16.374, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860803_n07_v1.1_s.bin'],south
16.315, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860805__n07_v1.1_s.bin'],south
16.424, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860807--n07_v1.1_s.bin'],south
16.416, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860809-n07_v1.1_s.bin'],south
16.665, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860811_n07_v1.1_s.bin'],south
16.879, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860813--n07_v1.1_s.bin'],south
16.997, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860815__n07_v1.1_s.bin'],south
17.189, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860817-n07_v1.1_s.bin'],south
17.394, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19860819--n07_v1.1_s.bin'],south
17.38, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860821-n07_v1.1_s.bin'],south
17.438, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860823--n07_v1.1_s.bin'],south
17.401, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860825_n07_v1.1_s.bin'],south
17.495, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860827--n07_v1.1_s.bin'],south
17.596, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860829--n07_v1.1_s.bin'],south
17.684, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860831-n07_v1.1_s.bin'],south
17.58, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860902__n07_v1.1_s.bin'],south
17.627, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19860904-n07_v1.1_s.bin'],south
17.586, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19860906__n07_v1.1_s.bin'],south
17.549, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860908__n07_v1.1_s.bin'],south
17.597, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860910--n07_v1.1_s.bin'],south
17.655, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860912--n07_v1.1_s.bin'],south
17.75, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860914-n07_v1.1_s.bin'],south
17.917, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860916_n07_v1.1_s.bin'],south
18.027, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19860918_n07_v1.1_s.bin'],south
17.945, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19860920-n07_v1.1_s.bin'],south
17.788, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19860922--n07_v1.1_s.bin'],south
17.57, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860924_n07_v1.1_s.bin'],south
17.615, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19860926_n07_v1.1_s.bin'],south
17.57, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860928-n07_v1.1_s.bin'],south
17.471, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19860930__n07_v1.1_s.bin'],south
17.557, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861002--n07_v1.1_s.bin'],south
17.678, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861004-n07_v1.1_s.bin'],south
17.658, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861006_n07_v1.1_s.bin'],south
17.624, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19861008__n07_v1.1_s.bin'],south
17.449, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861010--n07_v1.1_s.bin'],south
17.369, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861012__n07_v1.1_s.bin'],south
17.292, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861014_n07_v1.1_s.bin'],south
17.299, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861016-n07_v1.1_s.bin'],south
17.129, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861018__n07_v1.1_s.bin'],south
17.022, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861020-n07_v1.1_s.bin'],south
16.919, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861022__n07_v1.1_s.bin'],south
16.846, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19861024--n07_v1.1_s.bin'],south
16.828, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19861026--n07_v1.1_s.bin'],south
16.611, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861028__n07_v1.1_s.bin'],south
16.475, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861030-n07_v1.1_s.bin'],south
16.372, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861101_n07_v1.1_s.bin'],south
16.348, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861103__n07_v1.1_s.bin'],south
16.193, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861105-n07_v1.1_s.bin'],south
16.078, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19861107-n07_v1.1_s.bin'],south
15.888, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861109-n07_v1.1_s.bin'],south
15.723, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861111_n07_v1.1_s.bin'],south
15.535, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861113_n07_v1.1_s.bin'],south
15.194, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861115--n07_v1.1_s.bin'],south
15.002, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19861117_n07_v1.1_s.bin'],south
14.798, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/st_19861119--n07_v1.1_s.bin'],south
14.301, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19861121-n07_v1.1_s.bin'],south
13.973, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861123__n07_v1.1_s.bin'],south
13.541, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19861125-n07_v1.1_s.bin'],south
13.298, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19861127_n07_v1.1_s.bin'],south
12.855, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861129-n07_v1.1_s.bin'],south
12.505, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861201-n07_v1.1_s.bin'],south
12.215, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861203-n07_v1.1_s.bin'],south
12.014, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nt_19861205_n07_v1.1_s.bin'],south
11.433, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/s-19861207_n07_v1.1_s.bin'],south
10.606, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861209_n07_v1.1_s.bin'],south
10.434, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19861211-n07_v1.1_s.bin'],south
9.999, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861213_n07_v1.1_s.bin'],south
9.739, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861215__n07_v1.1_s.bin'],south
9.285, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861217--n07_v1.1_s.bin'],south
8.999, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/r-19861219--n07_v1.1_s.bin'],south
8.743, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861221_n07_v1.1_s.bin'],south
8.412, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/arc/19861223--n07_v1.1_s.bin'],south
8.013, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861225-n07_v1.1_s.bin'],south
7.731, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/d/19861227-n07_v1.1_s.bin'],south
7.284, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/nd/19861229_n07_v1.1_s.bin'],south
7.051, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1986/n__19861231-n07_v1.1_s.bin'],south
6.765, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/d/19870102--n07_v1.1_s.bin'],south
6.458, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nt_19870104-n07_v1.1_s.bin'],south
6.287, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/d/19870106-n07_v1.1_s.bin'],south
5.981, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nt_19870108--n07_v1.1_s.bin'],south
5.552, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870110__n07_v1.1_s.bin'],south
5.375, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nd/19870112__n07_v1.1_s.bin'],south
5.241, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nd/19870114-n07_v1.1_s.bin'],south
4.954, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870116--n07_v1.1_s.bin'],south
4.847, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/n__19870118__n07_v1.1_s.bin'],south
4.669, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870120--n07_v1.1_s.bin'],south
4.426, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/st_19870122--n07_v1.1_s.bin'],south
4.294, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/n__19870124-n07_v1.1_s.bin'],south
4.135, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nt_19870126__n07_v1.1_s.bin'],south
4.027, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/st_19870128--n07_v1.1_s.bin'],south
3.879, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/n__19870130--n07_v1.1_s.bin'],south
3.77, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/st_19870201__n07_v1.1_s.bin'],south
3.622, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/d/19870203__n07_v1.1_s.bin'],south
3.503, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870205-n07_v1.1_s.bin'],south
3.398, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870207-n07_v1.1_s.bin'],south
3.291, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870209-n07_v1.1_s.bin'],south
3.285, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/st_19870211--n07_v1.1_s.bin'],south
3.208, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870213__n07_v1.1_s.bin'],south
3.078, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870215__n07_v1.1_s.bin'],south
3.106, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870217--n07_v1.1_s.bin'],south
3.05, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nt_19870219-n07_v1.1_s.bin'],south
3.01, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/r-19870221__n07_v1.1_s.bin'],south
3.075, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/arc/19870223__n07_v1.1_s.bin'],south
3.011, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nt_19870225__n07_v1.1_s.bin'],south
3.145, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/s-19870227-n07_v1.1_s.bin'],south
3.198, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/nd/19870301__n07_v1.1_s.bin'],south
3.264, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/arc/19870303__n07_v1.1_s.bin'],south
3.386, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/south/daily/1987/r-19870305__n07_v1.1_s.bin'],south
